movie_id,movie_title,year,original_language,genres,overview,keywords,cast,director,poster_path,vote_average,vote_count,popularity,soup
1242898,Predator: Badlands,2025,en,"Action, Science Fiction, Adventure","Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.","outcast, alien planet, team up, vibrant, survival mission, hostile alien wilderness, relentless hunt, intense creature combat, deadly pursuit, invisible predator, territorial threat, unexpected alliances, hostile terrain, unknown world, deadly environment","Elle Fanning, Dimitrius Schuster-Koloamatangi, Ravi Narayan, Michael Homick, Stefan Grube, Reuben De Jong, Cameron Brown, Alison Wright",Dan Trachtenberg,/pHpq9yNUIo6aDoCXEBzjSolywgz.jpg,7.697,2782,85.0637,cast out from his clan a young predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary cast out from his clan a young predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary cast out from his clan a young predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary action science fiction adventure action science fiction adventure outcast alien planet team up vibrant survival mission hostile alien wilderness relentless hunt intense creature combat deadly pursuit invisible predator territorial threat unexpected alliances hostile terrain unknown world deadly environment outcast alien planet team up vibrant survival mission hostile alien wilderness relentless hunt intense creature combat deadly pursuit invisible predator territorial threat unexpected alliances hostile terrain unknown world deadly environment elle fanning dimitrius schuster koloamatangi ravi narayan michael homick stefan grube reuben de jong cameron brown alison wright dan trachtenberg en en
755898,War of the Worlds,2025,en,"Science Fiction, Thriller","Will Radford is a top analyst for Homeland Security who tracks potential threats through a mass surveillance program, until one day an attack by an unknown entity leads him to question whether the government is hiding something from him... and from the rest of the world.","government, attack, privacy, surveillance, found footage, cybersecurity, district, online privacy, screenlife, war","Ice Cube, Eva Longoria, Clark Gregg, Iman Benson, Henry Hunter Hall, Devon Bostick, Andrea Savage, Nicole Pulliam",Rich Lee,/yvirUYrva23IudARHn3mMGVxWqM.jpg,4.136,982,76.3991,will radford is a top analyst for homeland security who tracks potential threats through a mass surveillance program until one day an attack by an unknown entity leads him to question whether the government is hiding something from him and from the rest of the world will radford is a top analyst for homeland security who tracks potential threats through a mass surveillance program until one day an attack by an unknown entity leads him to question whether the government is hiding something from him and from the rest of the world will radford is a top analyst for homeland security who tracks potential threats through a mass surveillance program until one day an attack by an unknown entity leads him to question whether the government is hiding something from him and from the rest of the world science fiction thriller science fiction thriller government attack privacy surveillance found footage cybersecurity district online privacy screenlife war government attack privacy surveillance found footage cybersecurity district online privacy screenlife war ice cube eva longoria clark gregg iman benson henry hunter hall devon bostick andrea savage nicole pulliam rich lee en en
249397,Nymphomaniac: Vol. II,2013,en,"Drama, Mystery",The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,"bondage, whip, sexuality, masochism, sex therapy, chapter, sadomasochism, sequel, sexual violence, love, nymphomaniac, tragedy, loneliness, masturbation, therapy","Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf, Willem Dafoe, Udo Kier, Jean-Marc Barr, Jamie Bell",Lars von Trier,/iLUNqgNKuWn667kXCKztSxYbT3k.jpg,6.705,3129,74.6389,the continuation of joe s sexually dictated life delves into the darker aspects of her adult life and what led to her being in seligman s care the continuation of joe s sexually dictated life delves into the darker aspects of her adult life and what led to her being in seligman s care the continuation of joe s sexually dictated life delves into the darker aspects of her adult life and what led to her being in seligman s care drama mystery drama mystery bondage whip sexuality masochism sex therapy chapter sadomasochism sequel sexual violence love nymphomaniac tragedy loneliness masturbation therapy bondage whip sexuality masochism sex therapy chapter sadomasochism sequel sexual violence love nymphomaniac tragedy loneliness masturbation therapy charlotte gainsbourg stellan skarsg rd stacy martin shia labeouf willem dafoe udo kier jean marc barr jamie bell lars von trier en en
1171145,Crime 101,2026,en,"Crime, Thriller","When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.","robbery, based on novel or book, jewelry, heist, police chase, los angeles, california, police detective, diamond heist, insurance, lapd, motorcycle chase, jewel robbery, ford mustang, amused, car chases","Chris Hemsworth, Mark Ruffalo, Halle Berry, Barry Keoghan, Monica Barbaro, Nick Nolte, Corey Hawkins, Jennifer Jason Leigh",Bart Layton,/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,6.967,906,67.5785,when an elusive thief whose high stakes heists unfold along the iconic 101 freeway in los angeles eyes the score of a lifetime with hopes of this being his final job his path collides with a disillusioned insurance broker who is facing her own crossroads determined to crack the case a relentless detective closes in on the operation raising the stakes even higher when an elusive thief whose high stakes heists unfold along the iconic 101 freeway in los angeles eyes the score of a lifetime with hopes of this being his final job his path collides with a disillusioned insurance broker who is facing her own crossroads determined to crack the case a relentless detective closes in on the operation raising the stakes even higher when an elusive thief whose high stakes heists unfold along the iconic 101 freeway in los angeles eyes the score of a lifetime with hopes of this being his final job his path collides with a disillusioned insurance broker who is facing her own crossroads determined to crack the case a relentless detective closes in on the operation raising the stakes even higher crime thriller crime thriller robbery based on novel or book jewelry heist police chase los angeles california police detective diamond heist insurance lapd motorcycle chase jewel robbery ford mustang amused car chases robbery based on novel or book jewelry heist police chase los angeles california police detective diamond heist insurance lapd motorcycle chase jewel robbery ford mustang amused car chases chris hemsworth mark ruffalo halle berry barry keoghan monica barbaro nick nolte corey hawkins jennifer jason leigh bart layton en en
1368166,The Housemaid,2025,en,"Mystery, Thriller","Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.","based on novel or book, manipulation, psychological thriller, housekeeper, dominance, attic, housemaid, enigmatic, adaptation, secret, mystery, suspense thriller, power shift, social disparity","Sydney Sweeney, Amanda Seyfried, Brandon Sklenar, Michele Morrone, Elizabeth Perkins, Indiana Elle, Amanda Joy Erickson, Sarah Cooper",Paul Feig,/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,7.233,2058,67.5628,trying to escape her past millie calloway accepts a job as a live in housemaid for the wealthy nina and andrew winchester but what begins as a dream job quickly unravels into something far more dangerous a sexy seductive game of secrets scandal and power trying to escape her past millie calloway accepts a job as a live in housemaid for the wealthy nina and andrew winchester but what begins as a dream job quickly unravels into something far more dangerous a sexy seductive game of secrets scandal and power trying to escape her past millie calloway accepts a job as a live in housemaid for the wealthy nina and andrew winchester but what begins as a dream job quickly unravels into something far more dangerous a sexy seductive game of secrets scandal and power mystery thriller mystery thriller based on novel or book manipulation psychological thriller housekeeper dominance attic housemaid enigmatic adaptation secret mystery suspense thriller power shift social disparity based on novel or book manipulation psychological thriller housekeeper dominance attic housemaid enigmatic adaptation secret mystery suspense thriller power shift social disparity sydney sweeney amanda seyfried brandon sklenar michele morrone elizabeth perkins indiana elle amanda joy erickson sarah cooper paul feig en en
840464,Greenland 2: Migration,2026,en,"Adventure, Thriller, Science Fiction","Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.","natural disaster, shelter, protective father, traumatized child, audacious, human resilience, emotional trauma, post‑apocalyptic journey, family survival, harsh environment, constant threat, resourceful mother, military authority, collapse of society, resource scarcity","Gerard Butler, Morena Baccarin, Roman Griffin Davis, Tommie Earl Jenkins, Trond Fausa Aurvåg, Amber Rose Revah, Gina Gangar, Antonio De Lima",Ric Roman Waugh,/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,6.404,1010,67.2103,having found the safety of the greenland bunker after the comet clarke decimated the earth the garrity family must now risk everything to embark on a perilous journey across the wasteland of europe to find a new home having found the safety of the greenland bunker after the comet clarke decimated the earth the garrity family must now risk everything to embark on a perilous journey across the wasteland of europe to find a new home having found the safety of the greenland bunker after the comet clarke decimated the earth the garrity family must now risk everything to embark on a perilous journey across the wasteland of europe to find a new home adventure thriller science fiction adventure thriller science fiction natural disaster shelter protective father traumatized child audacious human resilience emotional trauma post apocalyptic journey family survival harsh environment constant threat resourceful mother military authority collapse of society resource scarcity natural disaster shelter protective father traumatized child audacious human resilience emotional trauma post apocalyptic journey family survival harsh environment constant threat resourceful mother military authority collapse of society resource scarcity gerard butler morena baccarin roman griffin davis tommie earl jenkins trond fausa aurv g amber rose revah gina gangar antonio de lima ric roman waugh en en
1579,Apocalypto,2006,en,"Action, Drama, History","Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.","loss of loved one, maya civilization, village, solar eclipse, affectation, slavery, tribe, native american, forest, human sacrifice, eclipse, central america, ancient civilization, angry, aggressive","Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena, Iazua Larios, Antonio Monroy, María Isabel Díaz Lago, Dalia Hernández, Jonathan Brewer",Mel Gibson,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,7.608,6253,66.8851,set in the mayan civilization when a man s idyllic presence is brutally disrupted by a violent invading force he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life set in the mayan civilization when a man s idyllic presence is brutally disrupted by a violent invading force he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life set in the mayan civilization when a man s idyllic presence is brutally disrupted by a violent invading force he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life action drama history action drama history loss of loved one maya civilization village solar eclipse affectation slavery tribe native american forest human sacrifice eclipse central america ancient civilization angry aggressive loss of loved one maya civilization village solar eclipse affectation slavery tribe native american forest human sacrifice eclipse central america ancient civilization angry aggressive rudy youngblood raoul max trujillo gerardo taracena iazua larios antonio monroy mar a isabel d az lago dalia hern ndez jonathan brewer mel gibson en en
440249,After Porn Ends 2,2017,en,Documentary,"After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.","interview, porn actress, observational documentary, adult industry workers, porno, adult film actress, informative, adult","Ginger Lynn, Lisa Ann, Janine Lindemulder, Chasey Lain, Tabitha Stevens, Georgina Spelvin, Brittany Andrews, Aubrey Gold",Bryce Wagoner,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,5.4,251,65.5531,after porn ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film s history but goes in depth with some of its most current retirees and juxtaposes their experiences in a life after porn delving deeper into society s ongoing stigmas of race misogyny and the reality of decreasing opportunities for these former vhs box cover stars for some their careers in adult entertainment is accepted proudly and without regret in fact it seems to have proven to be the pathway to their current happiness and inner peace for others however a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling after porn ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film s history but goes in depth with some of its most current retirees and juxtaposes their experiences in a life after porn delving deeper into society s ongoing stigmas of race misogyny and the reality of decreasing opportunities for these former vhs box cover stars for some their careers in adult entertainment is accepted proudly and without regret in fact it seems to have proven to be the pathway to their current happiness and inner peace for others however a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling after porn ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film s history but goes in depth with some of its most current retirees and juxtaposes their experiences in a life after porn delving deeper into society s ongoing stigmas of race misogyny and the reality of decreasing opportunities for these former vhs box cover stars for some their careers in adult entertainment is accepted proudly and without regret in fact it seems to have proven to be the pathway to their current happiness and inner peace for others however a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling documentary documentary interview porn actress observational documentary adult industry workers porno adult film actress informative adult interview porn actress observational documentary adult industry workers porno adult film actress informative adult ginger lynn lisa ann janine lindemulder chasey lain tabitha stevens georgina spelvin brittany andrews aubrey gold bryce wagoner en en
7451,xXx,2002,en,"Action, Adventure, Thriller, Crime, Drama","Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.","mission, biological weapon, sports car, cold war, prague, czech republic, nsa agent, adrenaline junkie, thrill seeker","Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson, Michael Roof, Richy Müller, Werner Daehn, Petr Jákl",Rob Cohen,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,5.986,4883,64.837,xander cage is your standard adrenaline junkie with no fear and a lousy attitude when the us government recruits him to go on a mission he s not exactly thrilled his mission to gather information on an organization that may just be planning the destruction of the world led by the nihilistic yorgi xander cage is your standard adrenaline junkie with no fear and a lousy attitude when the us government recruits him to go on a mission he s not exactly thrilled his mission to gather information on an organization that may just be planning the destruction of the world led by the nihilistic yorgi xander cage is your standard adrenaline junkie with no fear and a lousy attitude when the us government recruits him to go on a mission he s not exactly thrilled his mission to gather information on an organization that may just be planning the destruction of the world led by the nihilistic yorgi action adventure thriller crime drama action adventure thriller crime drama mission biological weapon sports car cold war prague czech republic nsa agent adrenaline junkie thrill seeker mission biological weapon sports car cold war prague czech republic nsa agent adrenaline junkie thrill seeker vin diesel asia argento marton csokas samuel l jackson michael roof richy m ller werner daehn petr j kl rob cohen en en
157336,Interstellar,2014,en,"Adventure, Drama, Science Fiction",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"rescue, future, spacecraft, race against time, artificial intelligence (a.i.), nasa, time warp, dystopia, expedition, space travel, wormhole, famine, hibernation, black hole, quantum mechanics","Matthew McConaughey, Anne Hathaway, Michael Caine, Jessica Chastain, Casey Affleck, Wes Bentley, Topher Grace, Mackenzie Foy",Christopher Nolan,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,8.471,39627,61.6878,the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage adventure drama science fiction adventure drama science fiction rescue future spacecraft race against time artificial intelligence a i nasa time warp dystopia expedition space travel wormhole famine hibernation black hole quantum mechanics rescue future spacecraft race against time artificial intelligence a i nasa time warp dystopia expedition space travel wormhole famine hibernation black hole quantum mechanics matthew mcconaughey anne hathaway michael caine jessica chastain casey affleck wes bentley topher grace mackenzie foy christopher nolan en en
1159559,Scream 7,2026,en,"Horror, Mystery, Crime","When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.","mask, artificial intelligence (a.i.), sequel, murder, serial killer, slasher, whodunit, killing spree, self-referential, reboot, crime spree, duringcreditsstinger, shocking, aggressive, murder mystery","Neve Campbell, Courteney Cox, Isabel May, Jasmin Savoy Brown, Mason Gooding, Roger L. Jackson, Anna Camp, Joel McHale",Kevin Williamson,/jjyuk0edLiW8vOSnlfwWCCLpbh5.jpg,6.063,867,60.4388,when a new ghostface killer emerges in the quiet town where sidney prescott has built a new life her darkest fears are realized as her daughter becomes the next target determined to protect her family sidney must face the horrors of her past to put an end to the bloodshed once and for all when a new ghostface killer emerges in the quiet town where sidney prescott has built a new life her darkest fears are realized as her daughter becomes the next target determined to protect her family sidney must face the horrors of her past to put an end to the bloodshed once and for all when a new ghostface killer emerges in the quiet town where sidney prescott has built a new life her darkest fears are realized as her daughter becomes the next target determined to protect her family sidney must face the horrors of her past to put an end to the bloodshed once and for all horror mystery crime horror mystery crime mask artificial intelligence a i sequel murder serial killer slasher whodunit killing spree self referential reboot crime spree duringcreditsstinger shocking aggressive murder mystery mask artificial intelligence a i sequel murder serial killer slasher whodunit killing spree self referential reboot crime spree duringcreditsstinger shocking aggressive murder mystery neve campbell courteney cox isabel may jasmin savoy brown mason gooding roger l jackson anna camp joel mchale kevin williamson en en
78192,Michael Jackson: The Life of an Icon,2011,en,"Documentary, Music","See Michael Jackson, one of the most recognizable and popular entertainers of all time, like never before in the feature-length tribute Michael Jackson: The Life of an Icon. Known to millions of fans worldwide for his record-breaking albums, groundbreaking music videos, mesmerizing dance moves and humanitarian efforts, his true story has never really been told...until now. This unprecedented look into the King of Pop's fascinating life includes all-new interviews with his mother Katherine Jackson as well as siblings Tito and Rebbie Jackson,  his nephew  Jaafar Jackson and niece Tahkyah brings plenty Jackson and Friends ends and music legends such as Smokey Robinson, Dionne Warwick and  his 3 children and many more.",,"Michael Jackson, David Gest, Tito Jackson, Rebbie Jackson, Katherine Jackson, Frank DiLeo, J. Randy Taraborrelli, Whitney Houston",Andrew Eastel,/tOCYV9JCXXFtb7YehKXJBMKI4aD.jpg,8.026,155,58.3011,see michael jackson one of the most recognizable and popular entertainers of all time like never before in the feature length tribute michael jackson the life of an icon known to millions of fans worldwide for his record breaking albums groundbreaking music videos mesmerizing dance moves and humanitarian efforts his true story has never really been told until now this unprecedented look into the king of pop s fascinating life includes all new interviews with his mother katherine jackson as well as siblings tito and rebbie jackson his nephew jaafar jackson and niece tahkyah brings plenty jackson and friends ends and music legends such as smokey robinson dionne warwick and his 3 children and many more see michael jackson one of the most recognizable and popular entertainers of all time like never before in the feature length tribute michael jackson the life of an icon known to millions of fans worldwide for his record breaking albums groundbreaking music videos mesmerizing dance moves and humanitarian efforts his true story has never really been told until now this unprecedented look into the king of pop s fascinating life includes all new interviews with his mother katherine jackson as well as siblings tito and rebbie jackson his nephew jaafar jackson and niece tahkyah brings plenty jackson and friends ends and music legends such as smokey robinson dionne warwick and his 3 children and many more see michael jackson one of the most recognizable and popular entertainers of all time like never before in the feature length tribute michael jackson the life of an icon known to millions of fans worldwide for his record breaking albums groundbreaking music videos mesmerizing dance moves and humanitarian efforts his true story has never really been told until now this unprecedented look into the king of pop s fascinating life includes all new interviews with his mother katherine jackson as well as siblings tito and rebbie jackson his nephew jaafar jackson and niece tahkyah brings plenty jackson and friends ends and music legends such as smokey robinson dionne warwick and his 3 children and many more documentary music documentary music   michael jackson david gest tito jackson rebbie jackson katherine jackson frank dileo j randy taraborrelli whitney houston andrew eastel en en
1383731,Protector,2026,en,"Action, Thriller","Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.","kidnapping, rescue mission, war hero, underworld, action","Milla Jovovich, Matthew Modine, Isabel Myers, D. B. Sweeney, Don Harvey, Michael Stahl-David, Lydia Hull, Chase Kim",Adrian Grünberg,/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,6.3,50,57.8643,nikki s life is shattered when her daughter is kidnapped thrust into the criminal underworld while hunted by cops and military she must fight to rescue her child nikki s life is shattered when her daughter is kidnapped thrust into the criminal underworld while hunted by cops and military she must fight to rescue her child nikki s life is shattered when her daughter is kidnapped thrust into the criminal underworld while hunted by cops and military she must fight to rescue her child action thriller action thriller kidnapping rescue mission war hero underworld action kidnapping rescue mission war hero underworld action milla jovovich matthew modine isabel myers d b sweeney don harvey michael stahl david lydia hull chase kim adrian gr nberg en en
458293,Michael Jackson: Searching for Neverland,2017,en,"Drama, TV Movie","Based on the best-selling book, Remember the Time: Protecting Michael Jackson in His Final Days, and told through the eyes of Jackson's trusted bodyguards, Bill Whitfield and Javon Beard. The movie will reveal firsthand the devotion Michael Jackson had to his children, and the hidden drama that took place during the last two years of his life.","melancholy, nervous, adoring, foreboding","Navi, Chad L. Coleman, Sam Adegoke, Aidan Hanlon Smith, Taegen Burns, Michael Mourra, Ken Colquitt, A. Russell Andrews",Dianne Houston,/mRZIiG4vJiCgJh4v2EPUVVTznC8.jpg,6.541,111,51.6392,based on the best selling book remember the time protecting michael jackson in his final days and told through the eyes of jackson s trusted bodyguards bill whitfield and javon beard the movie will reveal firsthand the devotion michael jackson had to his children and the hidden drama that took place during the last two years of his life based on the best selling book remember the time protecting michael jackson in his final days and told through the eyes of jackson s trusted bodyguards bill whitfield and javon beard the movie will reveal firsthand the devotion michael jackson had to his children and the hidden drama that took place during the last two years of his life based on the best selling book remember the time protecting michael jackson in his final days and told through the eyes of jackson s trusted bodyguards bill whitfield and javon beard the movie will reveal firsthand the devotion michael jackson had to his children and the hidden drama that took place during the last two years of his life drama tv movie drama tv movie melancholy nervous adoring foreboding melancholy nervous adoring foreboding navi chad l coleman sam adegoke aidan hanlon smith taegen burns michael mourra ken colquitt a russell andrews dianne houston en en
441168,From Straight A's to XXX,2017,en,"Drama, TV Movie","When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",adult filmmaking,"Haley Pullos, Sasha Clements, Judd Nelson, Alyson Bath, Jacky Lai, Jessica Lu, Rachelle Gillis, Sarah Porchetta",Vanessa Parise,/kvcdaGcres9pGDwZfPN9jOKfZh.jpg,5.8,160,51.2621,when a change of circumstances leaves miriam unable to pay her college tuition she makes a surprising decision to start performing in adult films using the pseudonym belle knox miriam lies to her family and her friends at school keeping her double life a secret but soon rumours spread and miriam becomes the subject of vicious online attacks and unwanted attention miriam fights back she talks to the media saying her new line of work empowers her as a feminist but her confident stand has unintended consequences miriam is shunned by her conservative family and her colleagues in the adult film world one impulsive decision has quickly spiralled out of control and miriam s problems are just beginning when a change of circumstances leaves miriam unable to pay her college tuition she makes a surprising decision to start performing in adult films using the pseudonym belle knox miriam lies to her family and her friends at school keeping her double life a secret but soon rumours spread and miriam becomes the subject of vicious online attacks and unwanted attention miriam fights back she talks to the media saying her new line of work empowers her as a feminist but her confident stand has unintended consequences miriam is shunned by her conservative family and her colleagues in the adult film world one impulsive decision has quickly spiralled out of control and miriam s problems are just beginning when a change of circumstances leaves miriam unable to pay her college tuition she makes a surprising decision to start performing in adult films using the pseudonym belle knox miriam lies to her family and her friends at school keeping her double life a secret but soon rumours spread and miriam becomes the subject of vicious online attacks and unwanted attention miriam fights back she talks to the media saying her new line of work empowers her as a feminist but her confident stand has unintended consequences miriam is shunned by her conservative family and her colleagues in the adult film world one impulsive decision has quickly spiralled out of control and miriam s problems are just beginning drama tv movie drama tv movie adult filmmaking adult filmmaking haley pullos sasha clements judd nelson alyson bath jacky lai jessica lu rachelle gillis sarah porchetta vanessa parise en en
278,The Shawshank Redemption,1994,en,"Drama, Crime","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.","prison, friendship, police brutality, corruption, based on novel or book, freedom, hope, prison cell, delinquent, redemption, parole board, prison escape, wrongful imprisonment, interracial friendship, framed for murder","Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, James Whitmore, Mark Rolston",Frank Darabont,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,8.72,30300,50.8475,imprisoned in the 1940s for the double murder of his wife and her lover upstanding banker andy dufresne begins a new life at the shawshank prison where he puts his accounting skills to work for an amoral warden during his long stretch in prison dufresne comes to be admired by the other inmates including an older prisoner named red for his integrity and unquenchable sense of hope imprisoned in the 1940s for the double murder of his wife and her lover upstanding banker andy dufresne begins a new life at the shawshank prison where he puts his accounting skills to work for an amoral warden during his long stretch in prison dufresne comes to be admired by the other inmates including an older prisoner named red for his integrity and unquenchable sense of hope imprisoned in the 1940s for the double murder of his wife and her lover upstanding banker andy dufresne begins a new life at the shawshank prison where he puts his accounting skills to work for an amoral warden during his long stretch in prison dufresne comes to be admired by the other inmates including an older prisoner named red for his integrity and unquenchable sense of hope drama crime drama crime prison friendship police brutality corruption based on novel or book freedom hope prison cell delinquent redemption parole board prison escape wrongful imprisonment interracial friendship framed for murder prison friendship police brutality corruption based on novel or book freedom hope prison cell delinquent redemption parole board prison escape wrongful imprisonment interracial friendship framed for murder tim robbins morgan freeman bob gunton william sadler clancy brown gil bellows james whitmore mark rolston frank darabont en en
1084577,Balls Up,2026,en,"Comedy, Action, Adventure","Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.","world cup, brazil","Mark Wahlberg, Paul Walter Hauser, Sacha Baron Cohen, Benjamin Bratt, Luciano Szafir, Eva De Dominici, Daniela Melchior, Molly Shannon",Peter Farrelly,/xwvJ3WzdJ1OCuDoY8LAxBUlQyig.jpg,5.808,203,50.2567,two marketing executives go balls out and pitch a bold full coverage condom sponsorship with the world cup after their drunken celebration in brazil sparks a global scandal they must outrun furious fans criminals and power hungry officials to salvage their careers and make it home alive two marketing executives go balls out and pitch a bold full coverage condom sponsorship with the world cup after their drunken celebration in brazil sparks a global scandal they must outrun furious fans criminals and power hungry officials to salvage their careers and make it home alive two marketing executives go balls out and pitch a bold full coverage condom sponsorship with the world cup after their drunken celebration in brazil sparks a global scandal they must outrun furious fans criminals and power hungry officials to salvage their careers and make it home alive comedy action adventure comedy action adventure world cup brazil world cup brazil mark wahlberg paul walter hauser sacha baron cohen benjamin bratt luciano szafir eva de dominici daniela melchior molly shannon peter farrelly en en
1265609,War Machine,2026,en,"Action, Science Fiction, Thriller","On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.","struggle for survival, military training, hostile, afghanistan veteran, alien hunters, alien arrival, military sci-fi, u.s. army ranger, extraterrestrial threat, special forces training, firefights, hostile encounter, high‑intensity conflict, gore elements, veteran soldier","Alan Ritchson, Dennis Quaid, Stephan James, Jai Courtney, Esai Morales, Blake Richardson, Keiynan Lonsdale, Jack Patten",Patrick Hughes,/5txx39hgkMY6iskk3oOX7nU34bE.jpg,7.276,1650,50.2403,on one last grueling mission during army ranger training a combat engineer must lead his unit in a fight against a giant otherworldly killing machine on one last grueling mission during army ranger training a combat engineer must lead his unit in a fight against a giant otherworldly killing machine on one last grueling mission during army ranger training a combat engineer must lead his unit in a fight against a giant otherworldly killing machine action science fiction thriller action science fiction thriller struggle for survival military training hostile afghanistan veteran alien hunters alien arrival military sci fi u s army ranger extraterrestrial threat special forces training firefights hostile encounter high intensity conflict gore elements veteran soldier struggle for survival military training hostile afghanistan veteran alien hunters alien arrival military sci fi u s army ranger extraterrestrial threat special forces training firefights hostile encounter high intensity conflict gore elements veteran soldier alan ritchson dennis quaid stephan james jai courtney esai morales blake richardson keiynan lonsdale jack patten patrick hughes en en
